time,centroid_x,FRwheel_x,FRwheel_z,RRwheel_x,floor_x,floor_z
56.92,0.067,0.197,0.099,0.099,0.146,-0.148
56.94,0.042,0.493,-0.397,-0.296,0.117,-0.267
56.96,0.112,0.592,-0.199,0.395,0.117,0.06
56.98,0.004,0.592,0,0.296,0.059,-0.148
57,0.061,0.296,0.199,0.592,-0.204,0
57.02,0.04,-0.296,-0.397,0.691,0.088,-0.297
57.04,0.112,0.099,0.497,0.296,0.175,0.03
57.06,0.051,0.69,-0.099,0.395,0,-0.148
57.08,0.069,0,-0.497,0,0,-0.356
57.1,0.147,-0.098,0.696,0,0.117,-0.178
57.12,0.057,-0.197,0.199,0.198,0.059,0.208
57.14,-0.047,0.099,0.696,1.184,0.205,-0.208
57.16,0.047,0.197,0.298,0,0.059,0.119
57.18,0.147,0.69,0.298,0.691,0.03,-0.089
57.2,-0.005,1.183,0,0.395,0.059,0
57.22,0.098,0,-0.497,0.296,-0.058,0.119
57.24,-0.009,0.395,-0.199,0.198,0.146,0.089
57.26,0.063,0.493,-0.099,0.987,0.059,0.06
57.28,-0.066,0.69,-0.099,-0.197,0.059,-0.356
57.3,0.085,0.197,0.397,0.099,-0.029,-0.297
57.32,-0.011,-0.394,0,0.099,-0.291,-0.119
57.34,0.008,0.296,0.596,-0.098,0.321,-0.297
57.36,-0.056,0.493,-1.093,0.395,-0.145,-0.059
57.38,0.008,-0.296,0,0.494,0,0.238
57.4,-0.072,0,0.099,0.592,-0.029,0
57.42,-0.078,0.197,0.596,0.198,0.321,0.149
57.44,-0.002,0.592,-0.695,0.395,-0.174,-0.089
57.46,0.002,0.296,-0.099,0.79,0.059,-0.089
57.48,-0.133,0.099,-0.099,0.592,0.205,-0.178
57.5,-0.111,0.493,0.298,0.296,-0.174,-0.327
57.52,-0.096,0.099,0.199,0.198,-0.058,0.06
57.54,-0.054,0.296,0.696,0.888,-0.116,0.149
57.56,-0.074,0.395,-0.099,0.198,-0.204,0
57.58,-0.186,0.296,0,0.198,0,0.089
57.6,-0.137,0.197,-0.099,0.099,-0.408,-0.178
57.62,-0.033,0.099,0.497,0.691,0.059,-0.089
57.64,-0.123,0.493,-0.397,0.395,-0.087,-0.208
57.66,-0.211,-0.197,0.696,0.296,-0.058,-0.03
57.68,-0.111,-0.197,0,0.296,-0.145,-0.297
57.7,-0.082,-0.296,0.497,0.888,-0.116,0.03
57.72,-0.145,-0.493,-0.099,0.592,-0.145,-0.089
57.74,-0.172,-0.098,0.497,0.592,-0.204,-0.089
57.76,-0.192,0,-0.397,0.691,-0.058,-0.208
57.78,-0.076,0.69,0.795,0.592,-0.087,-0.03
57.8,-0.154,-0.197,-0.497,0.395,0,-0.148
57.82,-0.176,0.493,-0.397,0.691,-0.204,0
57.84,-0.221,0.592,0,-0.197,-0.204,-0.475
57.86,-0.098,0.395,-0.298,-0.098,-0.204,0.06
57.88,-0.121,0.197,0,0,-0.058,-0.119
57.9,-0.115,-0.592,0.497,0,-0.145,0.238
57.92,-0.117,-0.69,0.199,0.198,-0.058,-0.208
57.94,-0.029,-0.69,0.497,0.691,-0.058,0.03
57.96,-0.135,0.099,0.298,1.381,-0.058,-0.089
57.98,-0.115,-0.394,-0.596,0.691,-0.174,0.06
58,-0.066,-0.493,-0.497,0.79,0.146,-0.208
58.02,-0.015,-0.098,-0.099,-0.098,-0.029,-0.089
58.04,-0.098,-0.197,0.397,0.592,-0.174,-0.208
58.06,-0.15,0.493,-0.298,-0.098,-0.145,-0.238
58.08,-0.009,-0.493,-0.298,0.691,-0.116,-0.208
58.1,-0.058,0.395,0.596,0.494,-0.058,-0.089
58.12,-0.156,-0.197,-0.199,0.592,-0.058,-0.208
58.14,-0.019,0,0.397,0.198,0,-0.178
58.16,-0.029,-0.394,0,0.888,0.146,0
58.18,0.008,0.099,0,-0.197,0.059,-0.178
58.2,-0.056,0.592,0.099,0.198,-0.029,-0.03
58.22,0.077,0.296,0.298,0.099,0.175,-0.297
58.24,0.012,0.099,0.696,0.691,-0.116,0.119
58.26,-0.029,0.395,0.497,0.395,0.146,-0.089
58.28,0.028,1.183,0.497,0.888,0.059,0.327
58.3,0.236,0.493,-0.099,0.198,0.205,0.089
58.32,0.165,0.592,0,1.579,0.205,0.178
58.34,-0.037,0.592,-0.298,0.987,-0.029,-0.386
58.36,0.049,-0.098,-0.199,1.283,0,-0.208
58.38,0.065,0.789,0,-0.394,0.059,-0.148
58.4,0.153,0.69,0.696,0,0.059,0.089
58.42,0.136,0.69,0.497,0.592,0.088,-0.148
58.44,0.095,0.789,0.497,1.283,0,0.089
58.46,0.081,0.296,0,0.395,0.146,-0.148
58.48,-0.027,0.296,0.497,0.888,0.059,-0.267
58.5,0.163,0.69,0.199,-0.098,0.205,-0.148
58.52,0.243,0.888,-0.397,0.395,0.263,0.06
58.54,0.04,1.381,0.497,0.296,0,-0.089
58.56,0.079,0.69,0,0.592,-0.029,-0.089
58.58,0.096,0.099,0.497,0.296,0,0.119
58.6,0.038,0.099,0.994,0.592,0.146,-0.208
58.62,0.057,0.592,0,0.691,0.117,-0.297
58.64,0.085,0.296,-0.199,0,0.117,-0.089
58.66,0.204,0.296,-0.099,0.79,0.03,0
58.68,-0.086,0.296,-0.099,0.691,0.059,-0.119
58.7,0.093,0.493,-0.397,0.691,0.205,-0.119
58.72,0.118,-0.197,-0.199,0.395,0.175,-0.059
58.74,0.067,-1.085,0.696,0.592,0.321,0.06
58.76,-0.002,0.395,0.298,0.296,0.088,-0.238
58.78,0.095,0.197,0.696,0.79,0.059,-0.089
58.8,0.14,0.592,-0.099,0.296,0,-0.03
58.82,0.077,0.69,0.497,0.987,0.234,-0.148
58.84,-0.017,0.493,-0.199,-0.394,-0.058,0
58.86,0.104,0,-0.298,1.184,0.03,0.149
58.88,0.087,0.099,0.199,0.691,0.088,-0.089
58.9,-0.033,0.493,-0.199,0.592,0.146,-0.208
58.92,0.038,0.888,0.497,0.198,0.059,-0.267
58.94,0.075,1.183,-0.695,-0.098,0.03,0.119
58.96,0.047,0.69,0.298,-0.098,0.059,-0.119
58.98,-0.043,0.493,0.497,0.198,0.03,-0.059
59,0.085,0.099,0.199,0.395,0.03,-0.178
59.02,-0.005,0.789,0.099,0.888,0.234,0.327
59.04,0.136,0.592,-0.596,-0.098,0.059,0.06
59.06,0.063,0.395,-0.497,0.888,0.175,-0.178
59.08,0.193,0.296,0,0.198,0.117,-0.208
59.1,0.114,0.197,-0.099,1.283,0.234,0.06
59.12,0.083,0.789,0.099,0.395,-0.058,-0.208
59.14,0.114,0.099,-0.199,0.592,0.205,-0.089
59.16,0.194,-0.493,-0.099,0.592,0,0.089
59.18,0.095,0.493,0.497,0.592,0.379,-0.297
59.2,0.245,-0.493,0.497,1.184,0.205,-0.178
59.22,0.204,0.197,0.397,0.198,0.35,-0.119
59.24,0.134,-0.493,0,1.677,0,-0.208
59.26,0.036,0.197,0.199,0.888,-0.029,-0.089
59.28,0.216,-0.493,0.199,1.085,0.234,0
59.3,0.1,0,0.099,0.888,0.263,-0.089
59.32,0.063,0.592,0.696,1.283,0.175,-0.059
59.34,0.191,0.296,0,0.198,0,0.03
59.36,0.112,0.296,0.497,0.987,0.292,0
59.38,0.144,-0.098,0.199,0.395,0.059,-0.03
59.4,0.206,0.099,0.298,0.79,0.205,0.06
59.42,0.2,0,0.298,0.198,0.263,-0.089
59.44,0.106,0.888,0,0.592,0.205,-0.238
59.46,0.177,1.381,0.397,-0.296,0.205,-0.356
59.48,0.236,0.69,0,-0.098,0.146,0.06
59.5,0.122,0.493,0.994,0.888,0.263,-0.297
59.52,0.14,0.69,0.099,0.888,0.117,-0.297
59.54,0.153,0.592,0.298,0.691,0.292,0.357
59.56,0.091,0.888,0.397,0.691,0.205,-0.089
59.58,0.177,0.296,0.099,0.987,0.146,0.119
59.6,0.163,0.592,-0.199,0.198,0.292,-0.148
59.62,0.171,0.69,0.497,0.198,0.467,-0.03
59.64,0.112,-0.197,-0.099,1.085,-0.058,0.03
59.66,0.112,-0.098,0.894,0.592,0.205,0
59.68,0.234,0.197,0.099,0.296,0.205,-0.059
59.7,0.018,0.296,0.596,0.888,0.205,-0.267
59.72,0.243,0.296,-0.397,0.395,0.059,-0.059
59.74,0.208,-0.197,0.298,0.691,0.146,0.06
59.76,0.095,0.296,0,0.494,0.175,-0.238
59.78,0.12,0.197,-0.397,0.592,0.292,-0.148
59.8,0.261,0.888,-0.298,0.888,0.175,-0.089
59.82,0.085,0.592,0.199,1.085,0.263,-0.297
59.84,0.222,1.085,-0.199,0.592,0.234,0.06
59.86,0.249,0.69,0.696,0.198,0.205,0.06
59.88,0.13,1.183,0.795,0.888,0.03,0.06
59.9,0.177,0.69,0.298,0.79,0.205,0.089
59.92,0.191,0.197,-0.199,0.691,0.35,0.208
59.94,0.089,0.888,0.298,0.099,0.117,0.06
59.96,0.161,0.888,-0.298,0.494,0.175,-0.208
59.98,0.385,0.888,-0.199,0.198,0.263,0.089
60,0.159,0.888,-0.199,0.099,0.088,-0.238
60.02,0.222,0.197,0,0.691,0.059,-0.148
60.04,0.193,0.099,0.596,0.395,0.321,-0.03
60.06,0.142,-0.197,0.298,0.888,0.263,-0.148
60.08,0.306,0.395,-0.099,0.987,0.234,0.03
60.1,0.218,0.592,0.099,0.691,0.205,-0.238
60.12,0.336,0.888,0.397,0.691,0.409,0.119
60.14,0.434,0.888,0,0.888,0.525,0.208
60.16,0.438,1.085,0,1.283,0.525,-0.148
60.18,0.62,1.183,0.497,0.395,0.642,0
60.2,0.52,0.099,0,1.283,0.613,0.03
60.22,0.492,0.493,0.497,0.691,0.467,0.06
60.24,0.439,0.592,0.497,1.184,0.438,-0.03
60.26,0.304,0.789,0,0.592,0.35,-0.297
60.28,0.385,0.888,-0.199,0.592,0.292,0.06
60.3,0.271,0.197,-0.199,0.888,0.117,-0.119
60.32,0.275,-0.098,-0.199,1.085,0.263,0.089
60.34,0.222,0.099,0.099,1.184,0.263,0.03
60.36,0.281,0.197,-0.695,0.395,0.467,-0.297
60.38,0.375,0.197,0.298,0.494,0.467,-0.148
60.4,0.394,0.197,0.497,0.888,0.467,-0.059
60.42,0.361,0.493,0,0.691,0.613,0.06
60.44,0.304,0,-0.099,0.888,0.321,-0.089
60.46,0.389,0.493,0.298,0.296,0.35,-0.089
60.48,0.381,0.888,0.199,0.79,0.263,0
60.5,0.451,-0.493,0.696,0.592,0.263,0.06
60.52,0.281,0.493,0.298,0.395,0.409,0.06
60.54,0.451,0.395,0,0.198,0.467,-0.059
60.56,0.408,0.493,-0.298,0.395,0.263,0.119
60.58,0.289,0.888,0,0.494,0.35,-0.178
60.6,0.363,0.395,0.099,0.592,0.35,-0.059
60.62,0.157,0.888,-0.298,1.283,0.321,-0.178
60.64,0.33,1.183,0.099,0.987,0.321,-0.089
60.66,0.343,0.789,0.099,0.198,0.409,-0.03
60.68,0.338,0.986,0,0.395,0.35,-0.148
60.7,0.445,1.282,0.099,0.592,0.554,0
60.72,0.304,0.888,0.298,0.987,0.409,-0.208
60.74,0.371,0.986,0.298,1.085,0.35,-0.03
60.76,0.381,1.381,0,0,0.467,-0.089
60.78,0.394,0.888,0,1.085,0.263,-0.178
60.8,0.42,0.888,0.397,0,0.35,0.06
60.82,0.363,0.69,-0.099,1.085,0.205,0
60.84,0.249,1.085,-0.099,0,0.467,-0.297
60.86,0.402,0.592,-0.199,0.592,0.321,-0.148
60.88,0.408,0.197,0.099,0.888,0.35,-0.059
60.9,0.285,0.493,0.298,1.184,0.292,-0.089
60.92,0.404,0.296,0.397,0.395,0.409,-0.089
60.94,0.33,0.493,0,0.592,0.321,-0.208
60.96,0.308,0,0.397,1.085,0.379,-0.208
60.98,0.308,0.888,0.298,-0.296,0.409,0.06
61,0.298,0.69,0.397,0.79,0.263,-0.119
61.02,0.379,0.395,0.298,0.888,0.35,0.178
61.04,0.181,0.789,0.298,1.283,0.205,-0.178
61.06,0.294,0.592,0.397,0.888,0.35,0
61.08,0.326,0.789,0.298,-0.098,0.263,-0.208
61.1,0.273,0.099,-0.099,1.085,0.379,-0.148
61.12,0.353,0.888,-0.199,0.198,0.35,0.06
61.14,0.314,0.296,0,0.79,0.35,-0.059
61.16,0.347,0.789,0.099,0.888,0.35,-0.178
61.18,0.177,0,-0.199,0.79,0.35,-0.238
61.2,0.33,0.296,0,-0.197,0.379,-0.059
61.22,0.261,0,0.397,0.691,0.263,-0.238
61.24,0.306,-0.197,0.298,0.395,0.35,-0.03
61.26,0.251,0,0,0.592,0.146,-0.089
61.28,0.294,0.296,0.397,0.592,0.35,0.06
61.3,0.271,0.789,0,0.79,0.35,0.089
61.32,0.232,0.888,0.397,0,0.205,-0.03
61.34,0.357,0.888,0.099,0.592,0.409,0
61.36,0.261,0.69,-0.199,0.395,0.263,-0.089
61.38,0.277,1.381,0.099,0.592,0.35,0
61.4,0.326,1.183,-0.298,0.888,0.409,-0.03
61.42,0.287,0.888,0.298,1.184,0.35,-0.089
61.44,0.257,0.888,-0.199,0.395,0.35,-0.089
61.46,0.361,0.789,0.298,0.691,0.146,-0.03
61.48,0.222,0.888,0.099,0.395,0.234,-0.208
61.5,0.33,0.789,0.298,0.494,0.263,-0.148
61.52,0.334,0.296,0.497,0.198,0.35,0
61.54,0.277,0.493,0,0.592,0.234,-0.208
61.56,0.316,0.592,0.298,1.085,0.409,0.03
61.58,0.353,0.789,-0.199,0.79,0.292,0.03
61.6,0.253,0.493,0.596,1.085,0.292,-0.059
61.62,0.304,0.296,0.497,0.79,0.321,-0.208
61.64,0.193,0.789,0.199,1.184,0.234,0.149
61.66,0.306,1.282,0,0.395,0.205,-0.089
61.68,0.245,-0.197,0.298,1.085,0.117,-0.089
61.7,0.218,0,0.298,0.592,0.263,-0.148
61.72,0.226,0,0.298,0.888,0.205,-0.089
61.74,0.257,0.395,-0.099,0,0.409,0
61.76,0.193,0.197,-0.099,0.296,0.088,0
61.78,0.302,-0.197,0.497,0.987,0.117,0.06
61.8,0.3,0.296,-0.099,0.888,0.263,-0.297
61.82,0.212,0.197,0,0.691,0.292,-0.119
61.84,0.191,0.493,-0.298,-0.098,0.263,-0.03
61.86,0.267,0.592,0,1.085,0.205,-0.238
61.88,0.296,-0.197,0.497,0.395,0.321,0
61.9,0.267,-0.197,0.298,0.296,0.175,-0.148
61.92,0.243,0.69,0,0.494,0.292,-0.03
61.94,0.257,0.69,-0.298,0.592,0.292,-0.297
61.96,0.251,0.395,0.199,0.691,0.321,-0.148
61.98,0.163,0.888,0.397,0.592,0.263,-0.089
62,0.33,0.197,0.298,0.987,0.292,0.208
62.02,0.275,1.381,-0.199,0.79,0.117,0
62.04,0.33,1.085,-0.199,0.198,0.321,0.06
62.06,0.222,1.085,-0.397,0.494,0.263,0.149
62.08,0.232,0.986,-0.099,0.198,0.088,-0.148
62.1,0.226,0.888,0.298,0.494,0.205,-0.089
62.12,0.23,0.789,0.099,0.395,0.205,-0.297
62.14,0.236,0.099,0.199,0.691,0.234,-0.059
62.16,0.224,0,-0.298,0.592,0.117,-0.208
62.18,0.263,0,-0.099,0.592,0.234,-0.089
62.2,0.263,0.099,0.497,0.296,0.321,-0.208
62.22,0.23,-0.197,0.099,1.085,0.263,-0.059
62.24,0.185,0.493,0,0.395,0.175,-0.089
62.26,0.324,0.296,-0.199,0.79,0.234,-0.089
62.28,0.253,0.395,0.397,0.395,0.321,-0.03
62.3,0.185,0.592,0.099,0.888,0.292,-0.089
62.32,0.23,0.395,0.298,0.494,0.292,-0.03
62.34,0.138,0.197,0.298,0.987,0.146,0
62.36,0.336,0.493,0.298,0.592,0.234,0
62.38,0.206,0.197,0.497,0.987,0.35,-0.059
62.4,0.267,0.395,0,0.592,0.321,-0.03
62.42,0.189,1.085,-0.199,0.494,0.35,0
62.44,0.265,0.493,-0.397,0.198,0.117,0.06
62.46,0.289,0.69,-0.199,0.494,0.205,-0.089
62.48,0.196,0.296,0,1.085,0.205,-0.238
62.5,0.265,1.085,-0.199,0.592,0.379,-0.148
62.52,0.171,1.085,0.099,0.198,0.234,-0.297
62.54,0.357,1.085,-0.199,0.296,0.234,0.03
62.56,0.198,0.789,0.298,0.79,-0.029,-0.772
62.58,0.142,1.085,0.596,0.592,0.117,0.238
62.6,0.194,0.592,-0.397,0.198,0.35,-0.267
62.62,0.222,0.888,0.596,0.691,0.263,0
62.64,0.277,0.493,0.298,0.592,0.321,0
62.66,0.263,-0.098,0.994,0.592,0.117,0.119
62.68,0.226,0.197,-0.199,0.691,0.35,0.06
62.7,0.236,0.592,0.099,0.099,0.263,-0.148
62.72,0.336,0.69,-0.199,0.099,0.409,0.06
62.74,0.265,0.986,-0.199,0.198,0.234,-0.119
62.76,0.228,0,0.696,0.888,0.205,-0.089
62.78,0.24,0.197,0,0.198,0.263,-0.208
62.8,0.161,-0.098,0.298,1.283,0.059,0.06
62.82,0.22,-0.098,0,0.099,0.205,-0.119
62.84,0.224,0.197,-0.397,0.79,0.146,-0.297
62.86,0.316,0.888,0.497,1.085,0.234,-0.297
62.88,0.128,1.183,0.397,0.592,0.379,-0.238
62.9,0.326,1.578,-0.298,0.395,0.175,0.03
62.92,0.269,0.69,-0.099,0.099,0.263,0
62.94,0.21,1.676,0.298,0.888,0.263,-0.089
62.96,0.285,0.986,-0.596,0.296,0.35,0.06
62.98,0.24,1.775,0.397,1.579,0.117,0.089
63,0.206,0.296,-0.497,0.592,0.379,-0.089
63.02,0.242,-0.197,0.199,0.494,0.263,-0.119
63.04,0.341,-0.296,0.298,0.592,0.292,-0.089
63.06,0.359,0.197,0.199,0.198,0.263,-0.089
63.08,0.193,0.888,0.199,0.592,0.234,-0.148
63.1,0.3,0.395,0,0.198,0.03,-0.059
63.12,0.165,0.888,0.298,0.592,0.117,0
63.14,0.257,0.493,-0.199,0.592,0.205,-0.208
63.16,0.341,0.493,0.497,0.494,0.263,0
63.18,0.251,0.395,-0.596,0.79,0.146,-0.119
63.2,0.249,0.592,0.298,0.691,0.146,0.03
63.22,0.142,0.888,-0.199,0.592,0.205,-0.208
63.24,0.332,0.789,-0.099,-0.296,0.263,-0.148
63.26,0.194,0.888,-0.199,0.592,0.146,0
63.28,0.132,0.986,0.696,0.691,0.175,-0.356
63.3,0.155,1.479,0,0.888,0.088,0.06
63.32,0.181,1.085,-0.397,-0.098,0.117,-0.089
63.34,0.222,0.69,0,0.691,0.263,-0.089
63.36,0.189,0.493,-0.298,0.691,0.234,-0.089
63.38,0.294,0.197,0.298,0.987,0.175,-0.267
63.4,0.253,0,0.497,0.395,0.292,-0.119
63.42,0.187,0.592,-0.199,0.198,0.146,-0.059
63.44,0.312,0.493,-0.199,0.395,0.205,-0.119
63.46,0.236,0.986,-0.099,0.888,0.263,-0.148
63.48,0.222,0.395,0.397,0.888,0.146,0.06
63.5,0.198,0.197,0.497,0.395,0.205,-0.208
63.52,0.204,-0.197,-0.199,0.987,0.205,-0.059
63.54,0.236,0.197,-0.199,0.198,0.263,-0.148
63.56,0.281,0.395,0.497,0.888,0.117,-0.148
63.58,0.212,0.69,-0.099,0.395,0.35,-0.089
63.6,0.153,0.592,-0.199,0.592,0.205,-0.178
63.62,0.202,1.183,-0.497,0.888,0.409,-0.178
63.64,0.257,1.085,-0.199,0.592,0.321,-0.178
63.66,0.232,0.69,0.199,0.987,0.263,-0.059
63.68,0.257,0.493,-0.298,-0.098,0.263,0.06
63.7,0.189,0.592,-0.397,1.776,0.117,-0.148
63.72,0.263,-0.197,0.298,0.296,0.379,-0.178
63.74,0.161,0.197,0,1.283,0.205,-0.119
63.76,0.328,-0.493,0.497,0.592,0.292,-0.059
63.78,0.298,0.395,0.199,0.296,0.35,0
63.8,0.187,0.197,0.298,1.184,0.205,0
63.82,0.208,0.493,0.199,1.085,0.205,0.06
63.84,0.169,0.197,0.397,0.592,0.263,0.03
63.86,0.294,0.099,-0.199,0.296,0.175,-0.089
63.88,0.222,0.69,0.099,0.198,0.263,0
63.9,0.304,0.69,-0.397,0.691,0.146,-0.03
63.92,0.151,1.183,-0.397,0.494,0.263,-0.208
63.94,0.283,1.381,-0.397,0.296,0.146,0.06
63.96,0.255,1.578,-0.099,0.888,0.292,-0.178
63.98,0.243,1.381,0.298,1.085,0.292,-0.089
64,0.189,0.888,-0.497,0.592,0.263,-0.178
64.02,0.281,0.592,-0.298,0.395,0.117,-0.208
64.04,0.218,0.493,0,0.395,0.263,-0.03
64.06,0.193,0.099,0.497,0.395,0.146,-0.297
64.08,0.298,0.493,0.596,0.099,0.321,-0.119
64.1,0.21,0.197,0.497,0.592,0,-0.238
64.12,0.24,0.592,0.298,0.592,0.379,-0.089
64.14,0.261,0.395,-0.397,0.888,0.292,0
64.16,0.267,0.493,0.696,0.395,0.321,-0.03
64.18,0.285,0.493,-0.298,0.592,0.263,0.03
64.2,0.226,0.592,0,0.888,0.146,0.03
64.22,0.232,0.395,-0.298,0.888,0.205,0.06
64.24,0.245,0.099,-0.298,1.085,0.205,0
64.26,0.243,0,0.994,0.987,0.409,-0.03
64.28,0.279,0.296,-0.397,0.395,0.35,-0.208
64.3,0.267,0.197,0.298,0.79,0.263,-0.178
64.32,0.226,0.69,0.298,0,0.146,-0.267
64.34,0.24,0,-0.397,0.79,0.175,-0.267
64.36,0.243,0.197,0.099,0.888,0.263,-0.148
64.38,0.194,0.296,0,0.888,0.292,-0.178
64.4,0.306,0.197,0.397,0.395,0.234,-0.059
64.42,0.194,0.099,-0.199,0.888,0.059,-0.089
64.44,0.294,-0.197,0.298,0.395,0,0.208
64.46,0.206,0.395,0.298,0.296,0.234,-0.089
64.48,0.281,0.493,0.397,0.79,0.234,-0.03
64.5,0.185,1.085,-0.397,0.987,0.292,-0.148
64.52,0.194,1.775,-0.199,1.579,0.205,0.119
64.54,0.24,1.381,0.199,0.888,0.409,0
64.56,0.189,0.69,0.199,0.395,0.263,0
64.58,0.328,0.986,0.795,0.987,0.234,-0.208
64.6,0.171,0.888,-0.397,0.099,0.234,-0.119
64.62,0.23,0.296,0.298,0.395,0.088,-0.178
64.64,0.253,0.197,0.497,0.099,0.175,0
64.66,0.063,0.493,0.397,0.395,0,-0.267
64.68,0.171,0.69,0.497,0.395,0.205,-0.089
64.7,0.006,0.197,-0.397,0.296,-0.029,-0.208
64.72,-0.241,0.099,0.099,0.494,-0.32,-0.356
64.74,-0.041,-0.197,0.298,0.592,-0.145,-0.119
64.76,-0.388,0.395,-0.397,0.395,-0.204,-0.208
64.78,-0.174,0.493,0.596,-0.098,-0.233,-0.446
64.8,-0.052,0.395,0,-0.69,-0.204,0.119
64.82,-0.327,0.592,0.298,-0.296,-0.262,-0.148
64.84,-0.337,0.592,0.497,-0.098,-0.612,-0.267
64.86,-0.17,0.296,0.298,0.198,-0.32,-0.059
64.88,-0.321,-0.197,0.099,0.198,-0.379,-0.238
64.9,-0.364,0.395,0.099,-0.098,-0.466,-0.178
64.92,-0.164,0,-0.199,-0.197,-0.408,-0.089
64.94,-0.45,0.197,-0.695,0.79,-0.349,-0.119
64.96,-0.458,0.296,0,0.099,-0.553,-0.356
64.98,-0.247,-0.592,-0.695,-0.493,-0.466,0.03
65,-0.317,-0.69,-0.099,-0.098,-0.145,-0.178
65.02,-0.501,0,0,-0.098,-0.524,-0.178
65.04,-0.313,0.197,-0.199,0.198,-0.408,-0.208
65.06,-0.374,0,-0.199,-0.197,-0.349,0
65.08,-0.366,0.592,0.099,-0.296,-0.612,-0.089
65.1,-0.474,-0.493,-0.397,0.198,-0.553,-0.178
65.12,-0.339,-0.986,0.298,-0.098,-0.553,-0.089
65.14,-0.237,-0.986,0.298,-0.493,-0.262,-0.119
65.16,-0.309,-1.085,0,0.296,-0.32,-0.148
65.18,-0.248,-0.69,0.298,0.198,-0.408,-0.327
65.2,-0.205,0.296,0.298,0.592,-0.262,-0.267
65.22,-0.237,0.592,-0.397,1.283,-0.204,-0.416
65.24,-0.119,0.986,-0.695,0.198,-0.087,-0.208
65.26,0.057,0.197,0.099,0.198,0,0
65.28,-0.119,0.493,-0.199,0.099,-0.145,0.089
65.3,-0.098,0.789,-0.497,0.198,-0.116,-0.178
65.32,-0.105,0.197,-0.298,1.579,-0.058,0
65.34,0.04,-0.296,-0.099,-0.197,-0.058,0
65.36,-0.072,0.395,-0.199,-0.394,-0.204,-0.208
65.38,0.169,0.099,-0.397,-0.493,-0.145,-0.089
65.4,-0.023,0.493,-0.099,-0.098,0.03,-0.03
65.42,-0.088,0.789,-0.695,0.592,-0.087,-0.356
65.44,0.065,0,-0.695,0.592,-0.174,-0.03
65.46,0.095,0.197,-0.099,0.296,0.146,0.119
65.48,0.112,0.296,0.099,-0.296,-0.233,-0.505
65.5,0.049,0.592,0,0.888,0.059,-0.208
65.52,0.098,0.197,0,0.296,-0.145,-0.297
65.54,-0.035,0.197,0.199,0.395,0.205,-0.267
65.56,0.091,0.197,0,0.592,-0.058,-0.178
65.58,0.224,0.789,-0.199,0.099,0.059,-0.267
65.6,0.144,0.789,-0.199,0.395,0.146,-0.208
65.62,0.147,0.888,-0.397,0.691,0,-0.416
65.64,0.23,0.888,0.099,0.79,0.263,0.06
65.66,0.157,0.099,0.099,0.691,0.205,-0.267
65.68,0.267,0.592,0.099,-0.098,0.146,0.119
65.7,0.263,0.493,0,0.987,0.234,0
65.72,-0.06,0.592,-0.397,0.198,0.03,-0.178
65.74,0.216,0.789,-0.695,1.48,0,-0.208
65.76,0.232,0.69,-0.199,0.099,0.117,0
65.78,0.112,0.888,-0.099,0.592,0.059,-0.208
65.8,0.289,-0.197,-0.795,0.099,0.117,-0.178
65.82,0.271,0,0,1.085,0.175,0
65.84,0.006,0.099,-0.695,1.283,0.059,-0.416
65.86,0.33,0,0,0.395,0.263,-0.148
65.88,0.181,-0.296,0,1.085,0.263,0
65.9,-0.027,-0.197,-0.199,0.395,0.263,-0.208
65.92,0.285,0.395,-0.397,0.198,0.146,0
65.94,0.185,0.789,0,0.395,0.409,-0.178
65.96,0.063,1.381,0.199,0.592,0.175,-0.356
65.98,0.277,0.592,-0.099,0.099,0,-0.178
66,0.108,0.888,-0.397,0.494,0.263,-0.089
66.02,0.004,0.493,-0.497,0.198,0.146,-0.238
66.04,0.281,0.69,-0.695,0.494,0.175,-0.327
66.06,0.216,0,-0.298,0.592,0.263,0.03
66.08,0.034,0.888,-0.695,0.198,0.059,-0.327
66.1,0.208,0.986,-0.993,-0.098,0.175,0
66.12,0.163,0.493,-0.497,0.888,0.321,-0.119
66.14,0.083,1.085,-0.397,0.494,0.146,-0.416
66.16,0.341,0.493,-0.795,0.198,0.205,-0.148
66.18,0.171,0.493,0,-0.098,0.263,-0.297
66.2,0.142,0.592,0,0.592,0.117,-0.386
66.22,0.202,1.183,-0.795,0.79,0.205,-0.208
66.24,0.183,0.592,-0.397,0.888,0.292,-0.267
66.26,0.126,0.888,-0.695,0.592,0.088,-0.297
66.28,0.287,0.69,-0.497,0.987,0.117,0
66.3,0.116,1.085,-0.397,0.099,0.35,-0.297
66.32,0.104,0.888,0,0.395,0.088,-0.416
66.34,0.402,0.592,0,0,0.146,0
66.36,0.067,0.986,-0.199,0.592,0.117,-0.297
66.38,0.267,0,-0.397,0.888,0.379,-0.208
66.4,0.171,0.395,-0.894,0.395,0.117,0.208
66.42,-0.009,1.085,-0.894,0.888,0.088,-0.119
66.44,0.338,0.789,-1.093,0.691,0.146,-0.564
66.46,0.265,1.282,-1.093,1.085,0.554,0.089
66.48,0.118,0.69,-0.894,0.296,0,-0.386
66.5,0.196,1.085,-0.894,0.099,0.438,-0.208
66.52,0.136,2.071,-0.397,0.395,0.175,-0.178
66.54,0.118,1.381,-0.298,0.79,0.292,-0.208
66.56,0.373,0.493,-0.199,0.494,0.525,-0.119
